ZIP,LAT,LNG,City,State ,County
84033,40.98561,-111.501145,Henefer,UT,Summit
84034,40.059545,-113.877811,Ibapah,UT,Tooele
84035,40.353999,-109.183101,Jensen,UT,Uintah
84036,40.691541,-111.05287,Kamas,UT,Summit
84037,41.027605,-111.950941,Kaysville,UT,Davis
84038,41.922699,-111.306214,Laketown,UT,Rich
84039,40.479556,-109.803813,Lapoint,UT,Uintah
84040,41.092343,-111.928061,Layton,UT,Davis
84041,41.069915,-111.981254,Layton,UT,Davis
84042,40.340772,-111.724517,Lindon,UT,Utah
84043,40.410762,-111.87679,Lehi,UT,Utah
84044,40.72115,-112.164945,Magna,UT,Salt Lake
84045,40.336491,-111.91119,#N/A,#N/A,#N/A
84046,40.920775,-109.831095,Manila,UT,Daggett
84047,40.615219,-111.890729,Midvale,UT,Salt Lake
84049,40.523642,-111.519537,Midway,UT,Wasatch
84050,41.022617,-111.676858,Morgan,UT,Morgan
84051,40.389463,-110.427015,Mountain Home,UT,Duchesne
84052,40.166547,-109.997558,Myton,UT,Duchesne
84053,40.454672,-110.010158,Neola,UT,Duchesne
84054,40.838866,-111.917284,North Salt Lake,UT,Davis
84055,40.709586,-111.209629,Oakley,UT,Summit
84056,41.129127,-111.99193,Hill Afb,UT,Davis
84057,40.314277,-111.710402,Orem,UT,Utah
84058,40.287743,-111.727923,Orem,UT,Utah
84060,40.652346,-111.501928,Park City,UT,Summit
84061,40.764258,-111.321133,Peoa,UT,Summit
84062,40.441154,-111.67045,Pleasant Grove,UT,Utah
84063,39.849587,-109.680896,Randlett,UT,Uintah
84064,41.679273,-111.137731,Randolph,UT,Rich
84065,40.49386,-111.943722,Riverton,UT,Salt Lake
84066,40.32826,-110.026773,Roosevelt,UT,Duchesne
84067,41.17105,-112.048138,Roy,UT,Weber
84069,40.389907,-112.520686,Rush Valley,UT,Tooele
84070,40.577101,-111.889046,Sandy,UT,Salt Lake
84071,40.393861,-112.307126,Stockton,UT,Tooele
84072,40.355408,-110.660309,Tabiona,UT,Duchesne
84073,40.354653,-110.434844,Talmage,UT,Duchesne
84074,40.556201,-112.265744,Tooele,UT,Tooele
84075,41.080987,-112.080698,Syracuse,UT,Davis
84076,40.466458,-109.845533,Tridell,UT,Uintah
84078,40.627601,-109.480061,Vernal,UT,Uintah
84080,40.100245,-112.429915,Vernon,UT,Tooele
84081,40.602795,-112.037616,#N/A,#N/A,#N/A
84082,40.365808,-111.395303,Wallsburg,UT,Wasatch
84083,40.815562,-113.569073,Wendover,UT,Tooele
84084,40.622887,-111.964564,West Jordan,UT,Salt Lake
84085,40.590702,-109.952164,Whiterocks,UT,Uintah
84086,41.473679,-111.233054,Woodruff,UT,Rich
84087,40.884929,-111.932247,Woods Cross,UT,Davis
84088,40.595163,-111.960908,West Jordan,UT,Salt Lake
84092,40.554151,-111.706264,Sandy,UT,Salt Lake
84093,40.594774,-111.828533,Sandy,UT,Salt Lake
84094,40.571875,-111.862136,Sandy,UT,Salt Lake
84095,40.557499,-111.979453,South Jordan,UT,Salt Lake
84096,40.515787,-112.102309,#N/A,#N/A,#N/A
84097,40.304832,-111.673117,Orem,UT,Utah
84098,40.733685,-111.533313,Park City,UT,Summit
84101,40.756383,-111.900062,Salt Lake City,UT,Salt Lake
84102,40.76025,-111.864386,Salt Lake City,UT,Salt Lake
84103,40.79508,-111.842571,Salt Lake City,UT,Salt Lake
84104,40.749441,-111.981537,Salt Lake City,UT,Salt Lake
84105,40.738309,-111.859559,Salt Lake City,UT,Salt Lake
84106,40.706763,-111.855656,Salt Lake City,UT,Salt Lake
84107,40.658025,-111.88445,Salt Lake City,UT,Salt Lake
84108,40.808501,-111.729043,Salt Lake City,UT,Salt Lake
84109,40.705812,-111.704544,Salt Lake City,UT,Salt Lake
84111,40.755959,-111.883983,Salt Lake City,UT,Salt Lake
84112,40.765074,-111.841491,Salt Lake City,UT,Salt Lake
84113,40.764641,-111.833511,Salt Lake City,UT,Salt Lake
84115,40.714497,-111.892687,Salt Lake City,UT,Salt Lake
84116,40.802748,-111.957032,Salt Lake City,UT,Salt Lake
84117,40.661033,-111.8347,Salt Lake City,UT,Salt Lake
84118,40.653522,-112.013415,Salt Lake City,UT,Salt Lake
84119,40.700258,-111.946425,Salt Lake City,UT,Salt Lake
84120,40.697476,-112.00124,Salt Lake City,UT,Salt Lake
84121,40.613033,-111.663944,Salt Lake City,UT,Salt Lake
84123,40.658888,-111.921624,Salt Lake City,UT,Salt Lake
84124,40.677205,-111.813271,Salt Lake City,UT,Salt Lake
84128,40.70045,-112.046772,Salt Lake City,UT,Salt Lake
84144,40.76826,-111.892525,Salt Lake City,UT,Salt Lake
84180,40.770444,-111.901105,Salt Lake City,UT,Salt Lake
84301,41.608192,-112.130121,Bear River City,UT,Box Elder
84302,41.553593,-112.050764,Brigham City,UT,Box Elder
84304,41.819497,-111.997798,Cache Junction,UT,Cache
84305,41.944033,-112.075561,Clarkston,UT,Cache
84306,41.784766,-112.053817,Collinston,UT,Box Elder
84307,41.458619,-112.505296,Corinne,UT,Box Elder
84308,41.967243,-112.009131,Cornish,UT,Cache
84309,41.714107,-112.098566,Deweyville,UT,Box Elder
84310,41.335665,-111.847402,Eden,UT,Weber
84311,41.82367,-112.116013,Fielding,UT,Box Elder
84312,41.777285,-112.156085,Garland,UT,Box Elder
84313,41.660143,-113.962312,Grouse Creek,UT,Box Elder
84314,41.648337,-112.092803,Honeyville,UT,Box Elder
84315,41.167508,-112.137773,Hooper,UT,Weber
84316,41.770965,-112.484431,Howell,UT,Box Elder
84317,41.307999,-111.620061,Huntsville,UT,Weber
84318,41.802539,-111.813693,Hyde Park,UT,Cache
84319,41.606288,-111.663276,Hyrum,UT,Cache
84320,41.965179,-111.845797,Lewiston,UT,Cache
84321,41.717722,-111.836493,Logan,UT,Cache
84324,41.487841,-111.95266,Mantua,UT,Box Elder
84325,41.72476,-111.988952,Mendon,UT,Cache
84326,41.67064,-111.817816,Millville,UT,Cache
84327,41.869888,-111.992929,Newton,UT,Cache
84328,41.545839,-111.834777,Paradise,UT,Cache
84329,41.760498,-113.418857,Park Valley,UT,Box Elder
84330,41.92606,-112.163257,Plymouth,UT,Box Elder
84331,41.948447,-112.273634,Portage,UT,Box Elder
84332,41.699946,-111.812133,Providence,UT,Cache
84333,41.907231,-111.812116,Richmond,UT,Cache
84334,41.782587,-112.14764,Riverside,UT,Box Elder
84335,41.836112,-111.874843,Smithfield,UT,Cache
84336,41.912978,-112.770604,Snowville,UT,Box Elder
84337,41.765101,-112.317414,Tremonton,UT,Box Elder
84338,41.913948,-111.94064,Trenton,UT,Cache
84339,41.626019,-111.946203,Wellsville,UT,Cache
84340,41.363536,-112.036066,Willard,UT,Box Elder
84341,41.775539,-111.806655,Logan,UT,Cache
84401,41.212012,-112.034564,Ogden,UT,Weber
84403,41.21499,-111.889587,Ogden,UT,Weber
84404,41.269473,-112.117645,Ogden,UT,Weber
84405,41.156796,-111.965799,Ogden,UT,Weber
84414,41.321964,-111.976133,Ogden,UT,Weber
84501,39.546389,-110.757509,Price,UT,Carbon
84511,37.585845,-109.4078,Blanding,UT,San Juan
84512,37.094107,-109.618182,Bluff,UT,San Juan
84513,39.237674,-111.014473,Castle Dale,UT,Emery
84515,38.97484,-109.130376,Cisco,UT,Grand
84516,39.142987,-111.068844,Clawson,UT,Emery
84518,39.388873,-110.876886,Cleveland,UT,Emery
84520,39.533055,-110.429496,East Carbon,UT,Carbon
84521,39.417033,-110.762446,Elmo,UT,Emery
84522,38.923974,-111.210953,Emery,UT,Emery
84523,39.093675,-111.197985,Ferron,UT,Emery
84525,39.081441,-110.054367,Green River,UT,Emery
84526,39.739526,-110.936463,Helper,UT,Carbon
84528,39.402323,-111.075783,Huntington,UT,Emery
84529,39.679446,-110.820751,Kenilworth,UT,Carbon
84530,38.279836,-109.143112,La Sal,UT,San Juan
84531,37.174265,-109.883579,Mexican Hat,UT,San Juan
84532,38.526725,-109.548649,Moab,UT,Grand
84533,37.564888,-110.443121,Lake Powell,UT,San Juan
84534,37.253519,-109.231924,Montezuma Creek,UT,San Juan
84535,37.999676,-109.55723,Monticello,UT,San Juan
84536,37.127173,-110.351269,Monument Valley,UT,San Juan
84537,39.330055,-111.231235,Orangeville,UT,Emery
84539,39.613451,-110.337801,Sunnyside,UT,Carbon
84540,39.243397,-109.435771,Thompson,UT,Grand
84542,39.542324,-110.734989,Wellington,UT,Carbon
84601,40.226569,-111.69725,Provo,UT,Utah
84604,40.31866,-111.576956,Provo,UT,Utah
84606,40.21444,-111.625543,Provo,UT,Utah
84620,38.914823,-111.927685,Aurora,UT,Sevier
84621,39.050965,-111.826247,Axtell,UT,Sanpete
84622,39.103831,-111.821679,Centerfield,UT,Sanpete
84623,39.453838,-111.58845,Chester,UT,Sanpete
84624,39.459894,-112.642706,Delta,UT,Millard
84626,39.904448,-111.99898,Elberta,UT,Utah
84627,39.35316,-111.561071,Ephraim,UT,Sanpete
84628,39.941547,-112.131344,Eureka,UT,Juab
84629,39.783373,-111.476408,Fairview,UT,Sanpete
84630,39.287324,-111.829491,Fayette,UT,Sanpete
84631,38.957618,-112.388783,Fillmore,UT,Millard
84632,39.620158,-111.658267,Fountain Green,UT,Sanpete
84633,39.967495,-111.90677,Goshen,UT,Utah
84634,39.158405,-111.811071,Gunnison,UT,Sanpete
84635,39.401963,-112.722943,Hinckley,UT,Millard
84636,39.140601,-112.338934,Holden,UT,Millard
84637,38.67806,-112.518082,Kanosh,UT,Millard
84638,39.512163,-112.256314,Leamington,UT,Millard
84639,39.507669,-111.900088,Levan,UT,Juab
84640,39.496888,-112.388639,Lynndyl,UT,Millard
84642,39.286221,-111.618891,Manti,UT,Sanpete
84643,39.115164,-111.71285,Mayfield,UT,Sanpete
84645,39.835528,-111.843671,Mona,UT,Juab
84646,39.541055,-111.608795,Moroni,UT,Sanpete
84647,39.541107,-111.415821,Mount Pleasant,UT,Sanpete
84648,39.685805,-111.864491,Nephi,UT,Juab
84649,39.344436,-112.329197,Oak City,UT,Millard
84651,39.958215,-111.715417,Payson,UT,Utah
84652,39.016903,-111.868223,Redmond,UT,Sevier
84653,40.026902,-111.644209,Salem,UT,Utah
84654,38.876439,-111.670908,Salina,UT,Sevier
84655,39.971313,-111.80682,Santaquin,UT,Utah
84656,39.135599,-112.068388,Scipio,UT,Millard
84657,38.818586,-111.938937,Sigurd,UT,Sevier
84660,40.121268,-111.695542,Spanish Fork,UT,Utah
84662,39.42947,-111.471926,Spring City,UT,Sanpete
84663,40.165628,-111.495076,Springville,UT,Utah
84664,40.115107,-111.565116,Mapleton,UT,Utah
84665,39.195679,-111.670247,Sterling,UT,Sanpete
84667,39.500342,-111.664821,Wales,UT,Sanpete
84701,38.601244,-111.698403,Richfield,UT,Sevier
84710,37.482451,-112.477749,Alton,UT,Kane
84711,38.669902,-112.022656,Annabella,UT,Sevier
84712,37.992535,-111.931912,Antimony,UT,Garfield
84713,38.322179,-112.650931,Beaver,UT,Beaver
84714,37.848004,-113.724295,Beryl,UT,Iron
84715,38.290116,-111.548784,Bicknell,UT,Wayne
84716,37.94439,-111.44226,Boulder,UT,Garfield
84718,37.539582,-112.045105,Cannonville,UT,Garfield
84719,37.672573,-112.81035,Brian Head,UT,Iron
84720,37.590627,-113.190988,Cedar City,UT,Iron
84721,37.77034,-113.078614,Cedar City,UT,Iron
84722,37.457577,-113.605393,Central,UT,Washington
84723,38.180066,-112.252461,Circleville,UT,Piute
84724,38.675277,-112.148888,Elsinore,UT,Sevier
84725,37.540352,-113.780206,Enterprise,UT,Washington
84726,37.739286,-111.58815,Escalante,UT,Garfield
84728,39.295173,-113.906591,Garrison,UT,Millard
84729,37.363138,-112.658709,Glendale,UT,Kane
84730,38.736308,-112.01938,Glenwood,UT,Sevier
84731,38.252722,-112.853374,Greenville,UT,Beaver
84732,38.445402,-111.902311,Greenwich,UT,Piute
84733,37.259209,-113.774912,Gunlock,UT,Washington
84734,38.305338,-110.652037,Hanksville,UT,Wayne
84735,37.640601,-112.430772,Hatch,UT,Garfield
84736,37.549888,-111.998168,Henrieville,UT,Garfield
84737,37.044712,-113.206012,Hurricane,UT,Washington
84738,37.174278,-113.706271,Ivins,UT,Washington
84739,38.629228,-112.206129,Joseph,UT,Sevier
84740,38.297847,-112.259251,Junction,UT,Piute
84741,37.187126,-112.249416,Kanab,UT,Kane
84742,37.540108,-113.20803,Kanarraville,UT,Iron
84743,38.174184,-112.138463,Kingston,UT,Piute
84744,38.620207,-111.943044,Koosharem,UT,Sevier
84745,37.231638,-113.244595,La Verkin,UT,Washington
84746,37.242791,-113.356161,Leeds,UT,Washington
84747,38.406572,-111.643882,Loa,UT,Wayne
84749,38.431025,-111.529071,Lyman,UT,Wayne
84750,38.438672,-112.192102,Marysvale,UT,Piute
84751,38.383423,-112.927663,Milford,UT,Beaver
84752,38.186802,-112.872652,Minersville,UT,Beaver
84753,37.995219,-113.817319,Modena,UT,Iron
84754,38.624378,-112.108864,Monroe,UT,Sevier
84755,37.229667,-112.770291,Mount Carmel,UT,Kane
84756,37.574205,-113.56912,Newcastle,UT,Iron
84757,37.459324,-113.263511,New Harmony,UT,Washington
84758,37.318801,-112.72246,Orderville,UT,Kane
84759,37.906609,-112.399422,Panguitch,UT,Garfield
84760,37.95497,-112.669165,Paragonah,UT,Iron
84761,37.875242,-112.848443,Parowan,UT,Iron
84762,37.480078,-112.728815,Duck Creek Village,UT,Kane
84763,37.142288,-113.070534,Rockville,UT,Washington
84764,37.611132,-112.153475,Bryce,UT,Garfield
84765,37.125774,-113.675615,Santa Clara,UT,Washington
84766,38.576348,-112.317073,Sevier,UT,Sevier
84767,37.236992,-112.986607,Springdale,UT,Washington
84770,37.185988,-113.609694,Saint George,UT,Washington
84772,37.774202,-112.937701,Summit,UT,Iron
84773,38.225726,-111.341096,Teasdale,UT,Wayne
84774,37.290432,-113.281225,Toquerville,UT,Washington
84775,37.933914,-110.949416,Torrey,UT,Wayne
84776,37.635599,-112.077341,Tropic,UT,Garfield
84779,37.334886,-113.122148,Virgin,UT,Washington
84780,37.125867,-113.494351,Washington,UT,Washington
84781,37.41155,-113.462096,Pine Valley,UT,Washington
84782,37.348824,-113.664454,Veyo,UT,Washington
84783,37.240187,-113.700847,Dammeron Valley,UT,Washington
84784,37.025334,-112.96389,Hildale,UT,Washington
84790,37.044186,-113.577299,Saint George,UT,Washington
85003,33.450662,-112.078353,Phoenix,AZ,Maricopa
85004,33.451567,-112.069886,Phoenix,AZ,Maricopa
85006,33.465234,-112.048771,Phoenix,AZ,Maricopa
85007,33.447614,-112.090883,Phoenix,AZ,Maricopa
85008,33.462954,-111.985178,Phoenix,AZ,Maricopa
85009,33.443097,-112.128136,Phoenix,AZ,Maricopa
85012,33.507577,-112.070981,Phoenix,AZ,Maricopa
85013,33.511087,-112.084749,Phoenix,AZ,Maricopa
85014,33.507223,-112.05769,Phoenix,AZ,Maricopa
85015,33.508664,-112.102018,Phoenix,AZ,Maricopa
85016,33.511517,-112.019166,Phoenix,AZ,Maricopa
85017,33.508782,-112.123068,Phoenix,AZ,Maricopa
85018,33.505956,-111.985386,Phoenix,AZ,Maricopa
85019,33.508879,-112.144514,Phoenix,AZ,Maricopa
85020,33.567351,-112.053591,Phoenix,AZ,Maricopa
85021,33.559421,-112.092875,Phoenix,AZ,Maricopa
85022,33.62724,-112.048414,Phoenix,AZ,Maricopa
85023,33.635109,-112.093768,Phoenix,AZ,Maricopa
85024,33.736104,-112.029599,Phoenix,AZ,Maricopa
85027,33.679761,-112.092529,Phoenix,AZ,Maricopa
85028,33.57574,-112.008409,Phoenix,AZ,Maricopa
85029,33.594738,-112.109861,Phoenix,AZ,Maricopa
85031,33.493971,-112.166926,Phoenix,AZ,Maricopa
85032,33.62592,-112.002503,Phoenix,AZ,Maricopa
85033,33.492969,-112.209757,Phoenix,AZ,Maricopa
85034,33.42958,-112.014097,Phoenix,AZ,Maricopa
85035,33.471449,-112.194732,Phoenix,AZ,Maricopa
85037,33.486707,-112.268258,Phoenix,AZ,Maricopa
85040,33.406479,-112.025469,Phoenix,AZ,Maricopa
85041,33.38593,-112.110307,Phoenix,AZ,Maricopa
85042,33.369197,-112.04351,Phoenix,AZ,Maricopa
85043,33.431905,-112.196998,Phoenix,AZ,Maricopa
85044,33.352957,-112.019082,Phoenix,AZ,Maricopa
85045,33.298893,-112.105877,Phoenix,AZ,Maricopa
85048,33.312552,-112.057185,Phoenix,AZ,Maricopa
85050,33.682738,-111.998063,Phoenix,AZ,Maricopa
85051,33.558659,-112.132418,Phoenix,AZ,Maricopa
85053,33.629922,-112.131609,Phoenix,AZ,Maricopa
85054,33.678536,-111.941095,Phoenix,AZ,Maricopa
85083,33.72457,-112.158548,#N/A,#N/A,#N/A
85085,33.750815,-112.090632,Phoenix,AZ,Maricopa
85086,33.816137,-112.119971,Phoenix,AZ,Maricopa
85087,33.924598,-112.126882,New River,AZ,Maricopa
85118,33.401783,-111.351777,#N/A,#N/A,#N/A
85119,33.409686,-111.50196,#N/A,#N/A,#N/A
85120,33.402386,-111.567878,#N/A,#N/A,#N/A
85121,33.144406,-111.922207,#N/A,#N/A,#N/A
85122,32.917126,-111.744208,#N/A,#N/A,#N/A
85123,32.715299,-111.697714,#N/A,#N/A,#N/A
85128,32.989934,-111.537957,#N/A,#N/A,#N/A
85131,32.672511,-111.547278,#N/A,#N/A,#N/A
85132,32.926782,-111.215097,#N/A,#N/A,#N/A
85135,33.003771,-110.785507,#N/A,#N/A,#N/A
85137,33.136377,-111.02257,#N/A,#N/A,#N/A
85138,33.007626,-111.989532,#N/A,#N/A,#N/A
85139,32.979987,-112.144852,#N/A,#N/A,#N/A
85140,33.244531,-111.543812,#N/A,#N/A,#N/A
85141,32.643001,-111.437094,#N/A,#N/A,#N/A
85142,33.19999,-111.636294,#N/A,#N/A,#N/A
85143,33.158661,-111.51905,#N/A,#N/A,#N/A
